Timestamp,Raw,Voltage
2025-09-22 00:38:38.879059,459,0.37
2025-09-22 00:38:38.979099,120,0.1
2025-09-22 00:38:39.079091,121,0.1
2025-09-22 00:38:39.179164,464,0.37
2025-09-22 00:38:39.279064,131,0.11
2025-09-22 00:38:39.379077,345,0.28
2025-09-22 00:38:39.479060,853,0.69
2025-09-22 00:38:39.579160,118,0.1
2025-09-22 00:38:39.679099,129,0.1
2025-09-22 00:38:39.779101,582,0.47
2025-09-22 00:38:39.879101,459,0.37
2025-09-22 00:38:39.979193,265,0.21
2025-09-22 00:38:40.079167,730,0.59
2025-09-22 00:38:40.179101,528,0.43
2025-09-22 00:38:40.278083,73,0.06
2025-09-22 00:38:40.379135,120,0.1
2025-09-22 00:38:40.479145,181,0.15
2025-09-22 00:38:40.578188,43,0.03
2025-09-22 00:38:40.679071,145,0.12
2025-09-22 00:38:40.779060,393,0.32
2025-09-22 00:38:40.879166,349,0.28
2025-09-22 00:38:40.979058,172,0.14
2025-09-22 00:38:41.079114,530,0.43
2025-09-22 00:38:41.179102,112,0.09
2025-09-22 00:38:41.279124,112,0.09
2025-09-22 00:38:41.379201,778,0.63
2025-09-22 00:38:41.479088,225,0.18
2025-09-22 00:38:41.579201,637,0.51
2025-09-22 00:38:41.679083,273,0.22
2025-09-22 00:38:41.779153,225,0.18
2025-09-22 00:38:41.879140,219,0.18
2025-09-22 00:38:41.978024,99,0.08
2025-09-22 00:38:42.079177,141,0.11
2025-09-22 00:38:42.179209,168,0.14
2025-09-22 00:38:42.279202,702,0.57
2025-09-22 00:38:42.379120,480,0.39
2025-09-22 00:38:42.479206,145,0.12
2025-09-22 00:38:42.578160,90,0.07
2025-09-22 00:38:42.679059,204,0.16
2025-09-22 00:38:42.779158,311,0.25
2025-09-22 00:38:42.878157,37,0.03
2025-09-22 00:38:42.979075,119,0.1
2025-09-22 00:38:43.079206,112,0.09
2025-09-22 00:38:43.179112,366,0.29
2025-09-22 00:38:43.279202,961,0.77
2025-09-22 00:38:43.380127,1276,1.03
2025-09-22 00:38:43.480141,1838,1.48
